profile_url,exhibitor,website,email,phone,hall_stand,address,country,social_links,error,status_code,show_more_clicks,Description (Français),,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476662/?cHash=f7c535553c64a18697e6729de675857c,jumbo group smart dry GmbH,https://www.jumbo-group.de,info@jumbo-group.de,"25
86647",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476662%2F%3FcHash%3Df7c535553c64a18697e6729de675857c&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476662%2F%3FcHash%3Df7c535553c64a18697e6729de675857c', 'https://www.facebook.com/profile.php?id=61558283320073', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476662%2F%3FcHash%3Df7c535553c64a18697e6729de675857c&display=popup&ref=plugin', 'https://www.instagram.com/jumbogroup_smartdry/', 'https://www.youtube.com/@jumbo-smart-dry']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476663/?cHash=b06f3f1a7a289081e88afb7561a1e172,ASPAMET Siuta Andrzej,https://www.aspamet.pl,export.bielsko@aspamet.pl,+48 338430653,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476663%2F%3FcHash%3Db06f3f1a7a289081e88afb7561a1e172&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476663%2F%3FcHash%3Db06f3f1a7a289081e88afb7561a1e172', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476663%2F%3FcHash%3Db06f3f1a7a289081e88afb7561a1e172&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476665/?cHash=2032097894b27b88d6e27afbdf16308d,DST Dauermagnet-SystemTechnikGmbH,https://www.mag-couplings.com/de/,[MAIL],"45
58809",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476665%2F%3FcHash%3D2032097894b27b88d6e27afbdf16308d&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476665%2F%3FcHash%3D2032097894b27b88d6e27afbdf16308d', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476665%2F%3FcHash%3D2032097894b27b88d6e27afbdf16308d&display=popup&ref=plugin', 'https://www.linkedin.com/company/dstmagneticcouplings/?viewAsMember=true']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476672/?cHash=b023a7713b3c5c87a6fdb29ab06e28eb,Madejski Sp. K.,https://www.madejski.com.pl,info@madejski.com.pl,"28
31-752",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476672/?tx_nfmedb_exhibitors%5Bparams%5D%5Bdetailtab%5D=steckbrief&tx_nfmedb_exhibitors%5Bparams%5D%5Bscrollto_youtubevideo%5D=1&cHash=80f73176a427505894be129f68aa52ac,Madejski Sp. K.,https://www.madejski.com.pl,info@madejski.com.pl,"28
31-752",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476672%2F%3FcHash%3Db023a7713b3c5c87a6fdb29ab06e28eb&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476673/?cHash=49bdecb4e6c93db8fc8c9d5d1dc8aba8,Electronet Equipments Pvt. Ltd,https://www.eeplindia.com/,export@electronet.co.in,+91 411048 9922931722,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476673%2F%3FcHash%3D49bdecb4e6c93db8fc8c9d5d1dc8aba8&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476673%2F%3FcHash%3D49bdecb4e6c93db8fc8c9d5d1dc8aba8', 'https://www.facebook.com/electronetindia', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476673%2F%3FcHash%3D49bdecb4e6c93db8fc8c9d5d1dc8aba8&display=popup&ref=plugin', 'https://www.instagram.com/electronetequipmentspvtltd/', 'https://www.linkedin.com/company/66740751/', 'https://www.youtube.com/@ElectronetEquipmentsPvtLtdPune', 'https://x.com/eeplindia']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476677/?cHash=d707fa23a9c5be35fbce72c5a8150cfb,AQUA DATA ELEKTRONIK BILISIMINSAAT SANAYI VE TiCARET LIMITEDSIRKETI,https://www.aquadata.com.tr,[MAIL],+90 8502426161,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476677%2F%3FcHash%3Dd707fa23a9c5be35fbce72c5a8150cfb&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476677%2F%3FcHash%3Dd707fa23a9c5be35fbce72c5a8150cfb', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476677%2F%3FcHash%3Dd707fa23a9c5be35fbce72c5a8150cfb&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476674/?cHash=81d1461d44cf930ef68f2019c19a6d30,MESMER-EAST LLC,https://www.mesmer.uz,info@mesmer.uz,+998 555188870,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476674%2F%3FcHash%3D81d1461d44cf930ef68f2019c19a6d30&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476674%2F%3FcHash%3D81d1461d44cf930ef68f2019c19a6d30', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476674%2F%3FcHash%3D81d1461d44cf930ef68f2019c19a6d30&display=popup&ref=plugin', 'https://www.linkedin.com/company/105752548/a']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476684/?cHash=f37d986202cd32e6fdde46ab097664ac,ILF Consulting Engineers AustriaGmbH,https://www.linkedin.com/company/ilf-consulting-engineers/posts/?feedView=all,[MAIL],+43 512 24125001,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac&display=popup&ref=plugin', 'https://www.linkedin.com/company/ilf-consulting-engineers/posts/?feedView=all']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476684/?tx_nfmedb_exhibitors%5Bparams%5D%5Bdetailtab%5D=steckbrief&tx_nfmedb_exhibitors%5Bparams%5D%5Bscrollto_youtubevideo%5D=1&cHash=ae7bb875600838d18d48ec0ec75e95ff,ILF Consulting Engineers AustriaGmbH,https://www.linkedin.com/company/ilf-consulting-engineers/posts/?feedView=all,[MAIL],+43 512 24125001,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476684%2F%3FcHash%3Df37d986202cd32e6fdde46ab097664ac&display=popup&ref=plugin', 'https://www.linkedin.com/company/ilf-consulting-engineers/posts/?feedView=all']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476678/?cHash=7776badf1ffcc6b3e5a7938c1f454557,Simatec Maschinenbau AG,https://www.simatec.org,info@simatec.org,+41 41 3494030,,,,"['https://ch.linkedin.com/company/simatec-maschinenbau-ag', 'https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476678%2F%3FcHash%3D7776badf1ffcc6b3e5a7938c1f454557&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476678%2F%3FcHash%3D7776badf1ffcc6b3e5a7938c1f454557', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476678%2F%3FcHash%3D7776badf1ffcc6b3e5a7938c1f454557&display=popup&ref=plugin']",,200.0,3,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476685/?cHash=a01a1586592e2190df4e6f831fb7e3c0,Pyxis Europe SL,https://www.pyxis-lab.com/,chiara.ferrari@pyxis-lab.com,+34 617967577,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476685%2F%3FcHash%3Da01a1586592e2190df4e6f831fb7e3c0&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476685%2F%3FcHash%3Da01a1586592e2190df4e6f831fb7e3c0', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476685%2F%3FcHash%3Da01a1586592e2190df4e6f831fb7e3c0&display=popup&ref=plugin', 'https://www.instagram.com/pyxislabinc/', 'https://www.linkedin.com/company/pyxislab/posts/?feedView=all', 'https://www.youtube.com/@pyxislabinc']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476689/?cHash=f76b0d47e46400356c23074a40c14cfb,Landis+Gyr GmbH,https://www.landisgyr.com,[MAIL],"64
90459",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476689%2F%3FcHash%3Df76b0d47e46400356c23074a40c14cfb&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476689%2F%3FcHash%3Df76b0d47e46400356c23074a40c14cfb', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476689%2F%3FcHash%3Df76b0d47e46400356c23074a40c14cfb&display=popup&ref=plugin']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476688/?cHash=6a601e84d5969ad815027cfba60a7136,COMAC CAL s.r.o.,https://www.comaccal.com,info@comaccal.com,"355
739 53",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476688%2F%3FcHash%3D6a601e84d5969ad815027cfba60a7136&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476688%2F%3FcHash%3D6a601e84d5969ad815027cfba60a7136', 'https://www.facebook.com/Comaq1987/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476688%2F%3FcHash%3D6a601e84d5969ad815027cfba60a7136&display=popup&ref=plugin', 'https://www.linkedin.com/company/comaccal-s-r-o/', 'https://www.youtube.com/@comaccal7582']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476691/?cHash=a7f48f95c9a7efa2810ff0d1b7c3791a,IBECO,https://www.ibeco.se/,info@ibeco.se,"23
784 72",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a', 'https://www.facebook.com/ibecoab', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a&display=popup&ref=plugin']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476691/?tx_nfmedb_exhibitors%5Bparams%5D%5Bdetailtab%5D=steckbrief&tx_nfmedb_exhibitors%5Bparams%5D%5Bscrollto_youtubevideo%5D=1&cHash=ace1578216adf6157dc94e622493664f,IBECO,https://www.ibeco.se/,info@ibeco.se,"23
784 72",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a', 'https://www.facebook.com/ibecoab', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476691%2F%3FcHash%3Da7f48f95c9a7efa2810ff0d1b7c3791a&display=popup&ref=plugin']",,200.0,1,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476694/?cHash=7ce59655917909d2fa832391a7e73e3c,Tidal Vision,https://www.tidalclear.com/,hello@tidalvision.com,+1 3606037676,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476694%2F%3FcHash%3D7ce59655917909d2fa832391a7e73e3c&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476694%2F%3FcHash%3D7ce59655917909d2fa832391a7e73e3c', 'https://www.facebook.com/TidalVisionUSA/', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476694%2F%3FcHash%3D7ce59655917909d2fa832391a7e73e3c&display=popup&ref=plugin', 'https://www.linkedin.com/company/tidal-clear-water-science/posts/?feedView=all']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476696/?cHash=0a99c4e7f1ecb7d733bbd9aac6b548af,ZINNAE - Cluster for theefficient use of water,https://www.zinnae.org/en/home/,[MAIL],"6)
50018",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476696%2F%3FcHash%3D0a99c4e7f1ecb7d733bbd9aac6b548af&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476696%2F%3FcHash%3D0a99c4e7f1ecb7d733bbd9aac6b548af', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476696%2F%3FcHash%3D0a99c4e7f1ecb7d733bbd9aac6b548af&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476695/?cHash=cffbfb91e41fe5d4cbad123e61c699af,Lonking EnTech Europe,https://www.longkingeu.com/,info@longkingeu.com,"50
28670",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476695%2F%3FcHash%3Dcffbfb91e41fe5d4cbad123e61c699af&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476695%2F%3FcHash%3Dcffbfb91e41fe5d4cbad123e61c699af', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476695%2F%3FcHash%3Dcffbfb91e41fe5d4cbad123e61c699af&display=popup&ref=plugin', 'https://www.linkedin.com/company/longking-entech-europe', 'https://www.youtube.com/@LonkingEnTechEurope']",,200.0,2,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476699/?cHash=9165bc8d8bb0eb9a1b49384ece655b6b,Hengli Hydraulics Holding GmbH,https://www.henglihydraulics.com/en/index.html,[MAIL],+49 17689994953,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476699%2F%3FcHash%3D9165bc8d8bb0eb9a1b49384ece655b6b&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476699%2F%3FcHash%3D9165bc8d8bb0eb9a1b49384ece655b6b', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476699%2F%3FcHash%3D9165bc8d8bb0eb9a1b49384ece655b6b&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476704/?cHash=bd3eecc065cc5017fe9e03731cf276c3,Officina Fiandri s.r.l.,https://www.fiandri.com,[MAIL],"146
41126",,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476704%2F%3FcHash%3Dbd3eecc065cc5017fe9e03731cf276c3&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476704%2F%3FcHash%3Dbd3eecc065cc5017fe9e03731cf276c3', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476704%2F%3FcHash%3Dbd3eecc065cc5017fe9e03731cf276c3&display=popup&ref=plugin']",,200.0,0,,,,
https://exhibitors.ifat.de/en/exhibitors-products/exhibitors-brands/exhibitors-brands-details/exhibitorDetail/ID/1476706/?cHash=0a342ad30e0a479c26c036a398001b50,PT LAUTAN AIR INDONESIA,https://www.lautanairindonesia.com,[MAIL],+62 215918874,,,,"['https://twitter.com/intent/tweet?original_referer=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476706%2F%3FcHash%3D0a342ad30e0a479c26c036a398001b50&text=&tw_p=tweetbutton&url=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476706%2F%3FcHash%3D0a342ad30e0a479c26c036a398001b50', 'https://www.facebook.com/sharer.php?u=https%3A%2F%2Fexhibitors.ifat.de%2Fen%2Fexhibitors-products%2Fexhibitors-brands%2Fexhibitors-brands-details%2FexhibitorDetail%2FID%2F1476706%2F%3FcHash%3D0a342ad30e0a479c26c036a398001b50&display=popup&ref=plugin']",,200.0,0,,,,
